Horario,Fecha,Sorteo,Numero
tarde,2025-04-13T19:30:00,22470,31
manana,2025-04-14T12:55:00,22471,97
mediaTarde,2025-04-14T16:30:00,22472,31
tarde,2025-04-14T19:30:00,22473,78
manana,2025-04-15T12:55:00,22474,60
mediaTarde,2025-04-15T16:30:00,22475,87
tarde,2025-04-15T19:30:00,22476,69
manana,2025-04-16T12:55:00,22477,94
mediaTarde,2025-04-16T16:30:00,22478,63
tarde,2025-04-16T19:30:00,22479,17
manana,2025-04-21T12:55:00,22480,47
mediaTarde,2025-04-21T16:30:00,22481,43
tarde,2025-04-21T19:30:00,22482,68
manana,2025-04-22T12:55:00,22483,27
mediaTarde,2025-04-22T16:30:00,22484,27
tarde,2025-04-22T19:30:00,22485,80
manana,2025-04-23T12:55:00,22486,69
mediaTarde,2025-04-23T16:30:00,22487,93
tarde,2025-04-23T19:30:00,22488,84
manana,2025-04-24T12:55:00,22489,65
mediaTarde,2025-04-24T16:30:00,22490,43
tarde,2025-04-24T19:30:00,22491,3
manana,2025-04-25T12:55:00,22492,53
mediaTarde,2025-04-25T16:30:00,22493,77
tarde,2025-04-25T19:30:00,22494,16
manana,2025-04-26T12:55:00,22495,69
mediaTarde,2025-04-26T16:30:00,22496,81
tarde,2025-04-26T19:30:00,22497,8
manana,2025-04-27T12:55:00,22498,7
mediaTarde,2025-04-27T16:30:00,22499,29
tarde,2025-04-27T19:30:00,22500,21
manana,2025-04-28T12:55:00,22501,51
mediaTarde,2025-04-28T16:30:00,22502,40
tarde,2025-04-28T19:30:00,22503,22
manana,2025-04-29T12:55:00,22504,80
mediaTarde,2025-04-29T16:30:00,22505,92
tarde,2025-04-29T19:30:00,22506,3
manana,2025-04-30T12:55:00,22507,5
mediaTarde,2025-04-30T16:30:00,22508,39
tarde,2025-04-30T19:30:00,22509,22
manana,2025-05-01T12:55:00,22510,17
mediaTarde,2025-05-01T16:30:00,22511,62
tarde,2025-05-01T19:30:00,22512,56
manana,2025-05-02T12:55:00,22513,22
mediaTarde,2025-05-02T16:30:00,22514,85
tarde,2025-05-02T19:30:00,22515,67
manana,2025-05-03T12:55:00,22516,65
mediaTarde,2025-05-03T16:30:00,22517,94
tarde,2025-05-03T19:30:00,22518,62
manana,2025-05-04T12:55:00,22519,85
mediaTarde,2025-05-04T16:30:00,22520,30
tarde,2025-05-04T19:30:00,22521,9
manana,2025-05-05T12:55:00,22522,63
mediaTarde,2025-05-05T16:30:00,22523,62
tarde,2025-05-05T19:30:00,22524,68
manana,2025-05-06T12:55:00,22525,4
mediaTarde,2025-05-06T16:30:00,22526,82
tarde,2025-05-06T19:30:00,22527,20
manana,2025-05-07T12:55:00,22528,89
mediaTarde,2025-05-07T16:30:00,22529,84
tarde,2025-05-07T19:30:00,22530,9
manana,2025-05-08T12:55:00,22531,45
mediaTarde,2025-05-08T16:30:00,22532,66
tarde,2025-05-08T19:30:00,22533,57
manana,2025-05-09T12:55:00,22534,27
mediaTarde,2025-05-09T16:30:00,22535,29
tarde,2025-05-09T19:30:00,22536,69
manana,2025-05-10T12:55:00,22537,62
mediaTarde,2025-05-10T16:30:00,22538,53
tarde,2025-05-10T19:30:00,22539,13
manana,2025-05-11T12:55:00,22540,50
mediaTarde,2025-05-11T16:30:00,22541,91
tarde,2025-05-11T19:30:00,22542,89
manana,2025-05-12T12:55:00,22543,25
mediaTarde,2025-05-12T16:30:00,22544,68
tarde,2025-05-12T19:30:00,22545,36
manana,2025-05-13T12:55:00,22546,14
mediaTarde,2025-05-13T16:30:00,22547,75
tarde,2025-05-13T19:30:00,22548,52
manana,2025-05-14T12:55:00,22549,54
mediaTarde,2025-05-14T16:30:00,22550,57
tarde,2025-05-14T19:30:00,22551,6
manana,2025-05-15T12:55:00,22552,57
mediaTarde,2025-05-15T16:30:00,22553,60
tarde,2025-05-15T19:30:00,22554,18
manana,2025-05-16T12:55:00,22555,54
mediaTarde,2025-05-16T16:30:00,22556,75
tarde,2025-05-16T19:30:00,22557,86
manana,2025-05-17T12:55:00,22558,99
mediaTarde,2025-05-17T16:30:00,22559,39
tarde,2025-05-17T19:30:00,22560,92
manana,2025-05-18T12:55:00,22561,42
mediaTarde,2025-05-18T16:30:00,22562,95
tarde,2025-05-18T19:30:00,22563,37
manana,2025-05-19T12:55:00,22564,44
mediaTarde,2025-05-19T16:30:00,22565,92
tarde,2025-05-19T19:30:00,22566,23
manana,2025-05-20T12:55:00,22567,35
mediaTarde,2025-05-20T16:30:00,22568,41
tarde,2025-05-20T19:30:00,22569,55
manana,2025-05-21T12:55:00,22570,81
mediaTarde,2025-05-21T16:30:00,22571,17
tarde,2025-05-21T19:30:00,22572,40
manana,2025-05-22T12:55:00,22573,88
mediaTarde,2025-05-22T16:30:00,22574,42
tarde,2025-05-22T19:30:00,22575,38
manana,2025-05-23T12:55:00,22576,9
mediaTarde,2025-05-23T16:30:00,22577,93
tarde,2025-05-23T19:30:00,22578,94
manana,2025-05-24T12:55:00,22579,15
mediaTarde,2025-05-24T16:30:00,22580,56
tarde,2025-05-24T19:30:00,22581,37
manana,2025-05-25T12:55:00,22582,89
mediaTarde,2025-05-25T16:30:00,22583,14
tarde,2025-05-25T19:30:00,22584,63
manana,2025-05-26T12:55:00,22585,42
mediaTarde,2025-05-26T16:30:00,22586,86
tarde,2025-05-26T19:30:00,22587,62
manana,2025-05-27T12:55:00,22588,99
mediaTarde,2025-05-27T16:30:00,22589,52
tarde,2025-05-27T19:30:00,22590,26
manana,2025-05-28T12:55:00,22591,3
mediaTarde,2025-05-28T16:30:00,22592,96
tarde,2025-05-28T19:30:00,22593,33
manana,2025-05-29T12:55:00,22594,97
mediaTarde,2025-05-29T16:30:00,22595,65
tarde,2025-05-29T19:30:00,22596,87
manana,2025-05-30T12:55:00,22597,37
mediaTarde,2025-05-30T16:30:00,22598,28
tarde,2025-05-30T19:30:00,22599,62
manana,2025-05-31T12:55:00,22600,8
mediaTarde,2025-05-31T16:30:00,22601,12
tarde,2025-05-31T19:30:00,22602,44
manana,2025-06-01T12:55:00,22603,77
mediaTarde,2025-06-01T16:30:00,22604,48
tarde,2025-06-01T19:30:00,22605,87
manana,2025-06-02T12:55:00,22606,9
mediaTarde,2025-06-02T16:30:00,22607,68
tarde,2025-06-02T19:30:00,22608,56
manana,2025-06-03T12:55:00,22609,22
mediaTarde,2025-06-03T16:30:00,22610,27
tarde,2025-06-03T19:30:00,22611,26
manana,2025-06-04T12:55:00,22612,27
mediaTarde,2025-06-04T16:30:00,22613,91
tarde,2025-06-04T19:30:00,22614,20
manana,2025-06-05T12:55:00,22615,51
mediaTarde,2025-06-05T16:30:00,22616,35
tarde,2025-06-05T19:30:00,22617,22
manana,2025-06-06T12:55:00,22618,55
mediaTarde,2025-06-06T16:30:00,22619,61
tarde,2025-06-06T19:30:00,22620,65
manana,2025-06-07T12:55:00,22621,5
mediaTarde,2025-06-07T16:30:00,22622,31
tarde,2025-06-07T19:30:00,22623,42
manana,2025-06-08T12:55:00,22624,87
mediaTarde,2025-06-08T16:30:00,22625,39
tarde,2025-06-08T19:30:00,22626,20
manana,2025-06-09T12:55:00,22627,21
mediaTarde,2025-06-09T16:30:00,22628,2
tarde,2025-06-09T19:30:00,22629,24
manana,2025-06-10T12:55:00,22630,41
mediaTarde,2025-06-10T16:30:00,22631,57
tarde,2025-06-10T19:30:00,22632,56
manana,2025-06-11T12:55:00,22633,3
mediaTarde,2025-06-11T16:30:00,22634,53
tarde,2025-06-11T19:30:00,22635,6
manana,2025-06-12T12:55:00,22636,45
mediaTarde,2025-06-12T16:30:00,22637,30
tarde,2025-06-12T19:30:00,22638,44
manana,2025-06-13T12:55:00,22639,81
mediaTarde,2025-06-13T16:30:00,22640,66
tarde,2025-06-13T19:30:00,22641,53
manana,2025-06-14T12:55:00,22642,77
mediaTarde,2025-06-14T16:30:00,22643,35
tarde,2025-06-14T19:30:00,22644,16
manana,2025-06-15T12:55:00,22645,38
mediaTarde,2025-06-15T16:30:00,22646,1
tarde,2025-06-15T19:30:00,22647,87
manana,2025-06-16T12:55:00,22648,83
mediaTarde,2025-06-16T16:30:00,22649,99
tarde,2025-06-16T19:30:00,22650,98
manana,2025-06-17T12:55:00,22651,1
mediaTarde,2025-06-17T16:30:00,22652,77
tarde,2025-06-17T19:30:00,22653,65
manana,2025-06-18T12:55:00,22654,81
mediaTarde,2025-06-18T16:30:00,22655,82
tarde,2025-06-18T19:30:00,22656,82
manana,2025-06-19T12:55:00,22657,46
mediaTarde,2025-06-19T16:30:00,22658,25
tarde,2025-06-19T19:30:00,22659,58
manana,2025-06-20T12:55:00,22660,65
mediaTarde,2025-06-20T16:30:00,22661,28
tarde,2025-06-20T19:30:00,22662,23
manana,2025-06-21T12:55:00,22663,2
mediaTarde,2025-06-21T16:30:00,22664,87
tarde,2025-06-21T19:30:00,22665,55
manana,2025-06-22T12:55:00,22666,4
mediaTarde,2025-06-22T16:30:00,22667,73
tarde,2025-06-22T19:30:00,22668,13
manana,2025-06-23T12:55:00,22669,32
mediaTarde,2025-06-23T16:30:00,22670,12
tarde,2025-06-23T19:30:00,22671,4
manana,2025-06-24T12:55:00,22672,13
mediaTarde,2025-06-24T16:30:00,22673,70
tarde,2025-06-24T19:30:00,22674,62
manana,2025-06-25T12:55:00,22675,28
mediaTarde,2025-06-25T16:30:00,22676,78
tarde,2025-06-25T19:30:00,22677,33
manana,2025-06-26T12:55:00,22678,34
mediaTarde,2025-06-26T16:30:00,22679,98
tarde,2025-06-26T19:30:00,22680,34
manana,2025-06-27T12:55:00,22681,9
mediaTarde,2025-06-27T16:30:00,22682,30
tarde,2025-06-27T19:30:00,22683,79
manana,2025-06-28T12:55:00,22684,93
mediaTarde,2025-06-28T16:30:00,22685,60
tarde,2025-06-28T19:30:00,22686,26
manana,2025-06-29T12:55:00,22687,2
mediaTarde,2025-06-29T16:30:00,22688,6
tarde,2025-06-29T19:30:00,22689,55
manana,2025-06-30T12:55:00,22690,80
mediaTarde,2025-06-30T16:30:00,22691,98
tarde,2025-06-30T19:30:00,22692,91
manana,2025-07-01T12:55:00,22693,40
mediaTarde,2025-07-01T16:30:00,22694,5
tarde,2025-07-01T19:30:00,22695,9
manana,2025-07-02T12:55:00,22696,84
mediaTarde,2025-07-02T16:30:00,22697,55
tarde,2025-07-02T19:30:00,22698,67
manana,2025-07-03T12:55:00,22699,5
mediaTarde,2025-07-03T16:30:00,22700,59
tarde,2025-07-03T19:30:00,22701,34
manana,2025-07-04T12:55:00,22702,33
mediaTarde,2025-07-04T16:30:00,22703,60
tarde,2025-07-04T19:30:00,22704,8
manana,2025-07-05T12:55:00,22705,74
mediaTarde,2025-07-05T16:30:00,22706,92
tarde,2025-07-05T19:30:00,22707,11
manana,2025-07-06T12:55:00,22708,9
mediaTarde,2025-07-06T16:30:00,22709,83
tarde,2025-07-06T19:30:00,22710,52
manana,2025-07-07T12:55:00,22711,36
mediaTarde,2025-07-07T16:30:00,22712,15
tarde,2025-07-07T19:30:00,22713,22
manana,2025-07-08T12:55:00,22714,78
mediaTarde,2025-07-08T16:30:00,22715,71
tarde,2025-07-08T19:30:00,22716,96
manana,2025-07-09T12:55:00,22717,93
mediaTarde,2025-07-09T16:30:00,22718,15
tarde,2025-07-09T19:30:00,22719,82
manana,2025-07-10T12:55:00,22720,64
mediaTarde,2025-07-10T16:30:00,22721,72
tarde,2025-07-10T19:30:00,22722,11
manana,2025-07-11T12:55:00,22723,90
mediaTarde,2025-07-11T16:30:00,22724,49
tarde,2025-07-11T19:30:00,22725,40
manana,2025-07-12T12:55:00,22726,33
mediaTarde,2025-07-12T16:30:00,22727,84
tarde,2025-07-12T19:30:00,22728,14
manana,2025-07-13T12:55:00,22729,98
mediaTarde,2025-07-13T16:30:00,22730,44
tarde,2025-07-13T19:30:00,22731,61
manana,2025-07-14T12:55:00,22732,27
mediaTarde,2025-07-14T16:30:00,22733,61
tarde,2025-07-14T19:30:00,22734,66
manana,2025-07-15T12:55:00,22735,23
mediaTarde,2025-07-15T16:30:00,22736,61
tarde,2025-07-15T19:30:00,22737,48
manana,2025-07-16T12:55:00,22738,6
mediaTarde,2025-07-16T16:30:00,22739,53
tarde,2025-07-16T19:30:00,22740,20
manana,2025-07-17T12:55:00,22741,85
mediaTarde,2025-07-17T16:30:00,22742,96
tarde,2025-07-17T19:30:00,22743,27
manana,2025-07-18T12:55:00,22744,0
mediaTarde,2025-07-18T16:30:00,22745,14
tarde,2025-07-18T19:30:00,22746,96
manana,2025-07-19T12:55:00,22747,85
mediaTarde,2025-07-19T16:30:00,22748,47
tarde,2025-07-19T19:30:00,22749,89
manana,2025-07-20T12:55:00,22750,6
mediaTarde,2025-07-20T16:30:00,22751,31
tarde,2025-07-20T19:30:00,22752,46
manana,2025-07-21T12:55:00,22753,57
mediaTarde,2025-07-21T16:30:00,22754,40
tarde,2025-07-21T19:30:00,22755,89
manana,2025-07-22T12:55:00,22756,96
mediaTarde,2025-07-22T16:30:00,22757,53
tarde,2025-07-22T19:30:00,22758,29
manana,2025-07-23T12:55:00,22759,30
mediaTarde,2025-07-23T16:30:00,22760,71
tarde,2025-07-23T19:30:00,22761,35
manana,2025-07-24T12:55:00,22762,64
mediaTarde,2025-07-24T16:30:00,22763,4
tarde,2025-07-24T19:30:00,22764,88
